,timestamp,open,high,low,close,volume
78,2014-08-29,13.29,13.89,13.03,13.87,2875200
79,2014-07-31,13.51,13.87,13.32,13.32,2871300
80,2014-06-30,13.46,13.6,13.4,13.46,2638400
81,2014-05-30,13.06,13.5,12.9,13.48,3612100
82,2014-04-30,13.26,13.34,12.76,13.03,4137400
83,2014-03-31,13.17,13.6,13.04,13.21,2888800
84,2014-02-28,12.67,13.33,12.42,13.26,3089600
85,2014-01-31,12.99,13.18,12.53,12.67,3914900
86,2013-12-31,12.53,13.11,12.4,12.99,3126500
87,2013-11-29,12.35,12.7,12.27,12.59,3059300
88,2013-10-31,11.73,12.45,11.6,12.31,3124400
89,2013-09-30,11.66,12.13,11.61,11.73,3223800
90,2013-08-30,11.93,12.06,11.42,11.59,3257600
91,2013-07-31,11.56,12.02,11.415,11.89,2851900
92,2013-06-28,11.68,11.71,10.8,11.5,3803900
93,2013-05-31,11.42,12.1,11.31,11.67,4558000
94,2013-04-30,11.32,11.43,11.05,11.43,3795400
95,2013-03-28,11.01,11.4,10.99,11.35,3906800
96,2013-02-28,11.0,11.18,10.82,11.07,3404400
97,2013-01-31,10.6,11.04,10.57,10.98,3960600
98,2012-12-31,10.64,10.67,10.26,10.44,4001000
99,2012-11-30,10.92,11.0,9.98,10.63,4251000
100,2012-10-31,11.14,11.29,10.69,10.89,3889100
101,2012-09-28,10.9,11.3,10.86,11.08,3049300
102,2012-08-31,10.62,10.96,10.45,10.94,3663400
103,2012-07-31,10.61,10.66,10.29,10.59,2973100
104,2012-06-29,10.25,10.67,10.01,10.62,3061300
105,2012-05-31,10.9,11.0,10.2,10.39,3505500
106,2012-04-30,10.86,10.95,10.63,10.9,3424100
107,2012-03-30,11.17,11.24,10.8,10.88,4666900
108,2012-02-29,10.82,11.23,10.8,11.18,3725700
109,2012-01-31,10.32,10.89,10.2,10.76,3968100
110,2011-12-30,10.11,10.41,9.93,10.21,4744600
111,2011-11-30,9.9,10.4,9.6563,10.19,4614400
112,2011-10-31,9.75,10.51,9.07,10.27,4237700
113,2011-09-30,10.7,10.78,9.83,9.86,3848000
114,2011-08-31,11.43,11.48,9.31,10.7,7188400
115,2011-07-29,11.74,12.1,11.07,11.29,4787600
116,2011-06-30,12.18,12.19,11.37,11.79,4294800
117,2011-05-31,12.22,12.37,12.0,12.19,2795100
118,2011-04-29,12.61,12.62,12.05,12.199,2785483
119,2011-03-31,12.25,12.65,12.01,12.65,4060500
120,2011-02-28,12.07,12.69,12.06,12.28,4089300
121,2011-01-31,12.24,12.38,11.91,12.04,3585300
122,2010-12-31,13.21,13.3,11.79,12.21,5303200
123,2010-11-30,13.16,13.51,12.91,13.12,2414232
124,2010-10-29,13.0,13.29,12.81,13.15,2859000
125,2010-09-30,12.27,13.08,12.24,12.93,3394200
126,2010-08-31,12.71,12.94,12.01,12.11,3216500
127,2010-07-30,12.0,12.94,11.7,12.62,2781000
128,2010-06-30,12.06,12.9,11.72,12.02,3010700
129,2010-05-28,13.91,13.98,5.0,12.075,4290600
130,2010-04-30,13.65,14.08,13.57,13.81,2789900
131,2010-03-31,13.05,13.75,13.0,13.62,2913400
132,2010-02-26,12.49,13.18,11.75,13.0,3173000
133,2010-01-29,14.43,14.83,12.19,12.34,5457700
134,2009-12-31,14.01,14.73,13.8,14.32,3171600
135,2009-11-30,13.06,14.0,12.97,13.96,2728900
136,2009-10-30,13.15,13.97,12.24,12.97,3917400
137,2009-09-30,13.11,14.41,12.77,13.23,3679300
138,2009-08-31,13.54,13.85,12.77,13.17,2908300
139,2009-07-31,12.28,13.47,11.34,13.31,3449000
140,2009-06-30,12.26,12.6,10.72,12.29,3429100
141,2009-05-29,10.92,12.04,10.69,12.03,3205500
142,2009-04-30,9.51,10.99,9.51,10.92,3034400
143,2009-03-31,8.87,10.22,7.58,9.78,4784300
144,2009-02-27,11.18,12.22,8.6,9.07,4401000
145,2009-01-30,10.7,11.94,10.45,11.18,2834600
146,2008-12-31,10.8,10.85,9.472,10.67,3417900
147,2008-11-28,11.54,13.98,7.74,10.91,3672600
148,2008-10-31,14.05,14.28,6.29,11.54,5037100
149,2008-09-30,16.17,16.43,11.96,13.97,4154700
150,2008-08-29,16.06,16.79,15.96,16.138,1888600
151,2008-07-31,17.15,17.15,14.11,16.05,2923700
152,2008-06-30,19.01,19.01,17.03,17.16,2145400
153,2008-05-30,17.77,18.87,17.74,18.82,1777500
154,2008-04-30,17.15,17.89,16.968,17.75,1610800
155,2008-03-31,17.639,18.42,16.06,17.05,1908800
156,2008-02-29,18.33,18.72,17.41,17.84,1892100
157,2008-01-31,17.89,18.5,16.04,18.37,2816400
158,2007-12-31,17.78,18.5,17.11,17.75,3591900
159,2007-11-30,18.87,19.0,16.88,17.95,2944700
160,2007-10-31,19.25,19.52,18.25,18.93,1931100
161,2007-09-28,18.83,19.3,18.72,19.16,1740600
162,2007-08-31,18.41,18.95,15.3,18.83,4068300
163,2007-07-31,20.53,20.9,17.87,18.41,2827800
164,2007-06-29,20.79,20.89,20.11,20.53,2219700
165,2007-05-31,20.47,20.89,20.12,20.54,2057100
166,2007-04-30,20.15,20.99,20.05,20.5,1787300
167,2007-03-30,19.522,20.31,19.03,20.16,2420600
168,2007-02-28,20.22,20.49,19.66,19.96,2575500
169,2007-01-31,20.54,20.73,19.85,20.22,2627200
170,2006-12-29,19.86,20.75,19.61,20.66,2357000
171,2006-11-30,19.74,19.98,19.0,19.95,3032300
172,2006-10-31,19.51,19.99,19.51,19.68,2305400
173,2006-09-29,19.4,19.88,19.05,19.59,2462300
174,2006-08-31,19.03,19.59,18.91,19.38,2845900
175,2006-07-31,19.15,19.29,18.72,19.03,2066700
176,2006-06-30,18.92,19.5,18.51,19.0,3196700
177,2006-05-31,18.6,18.99,17.71,18.78,3012400
178,2006-04-28,18.92,19.3,18.19,18.55,1974800
179,2006-03-31,19.34,19.6,18.61,18.861,2656500
180,2006-02-28,18.8,19.25,18.43,19.19,2389600
181,2006-01-31,18.0,19.06,17.9,18.67,2860900
182,2005-12-30,18.85,19.05,17.06,17.86,5593000
183,2005-11-30,19.16,19.4744,18.41,18.76,2275700
184,2005-10-31,19.56,20.0,18.87,19.24,1793000
185,2005-09-30,20.1,20.25,18.82,19.56,2601700
186,2005-08-31,20.2,20.4,19.86,20.1,2838900
187,2005-07-29,19.83,20.4,19.66,20.25,2428800
188,2005-06-30,19.46,19.9,19.21,19.8,2687900
189,2005-05-31,18.92,19.58,18.4,19.5,2483900
190,2005-04-29,19.1,19.8,18.7,18.95,1736800
191,2005-03-31,20.25,20.35,18.58,19.03,2096500
192,2005-02-28,20.25,20.75,20.0,20.25,975400
